neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
Manhattan,Upper East Side,40.77176,-73.94903,Entire home/apt,2,3,2019-05-31,1.96,1,66,150
Manhattan,Harlem,40.81834,-73.95583,Private room,5,34,2019-07-04,4.23,3,40,42
Brooklyn,East Flatbush,40.63611,-73.94637,Entire home/apt,3,79,2019-04-29,0.88,4,349,120
Brooklyn,Greenpoint,40.72522,-73.94022,Private room,1,1,2015-12-26,0.02,1,0,50
Manhattan,Harlem,40.82788,-73.94441,Entire home/apt,1,111,2019-07-06,6.08,2,238,105
Bronx,City Island,40.83959,-73.78587,Private room,7,0,,,1,180,100
Manhattan,East Village,40.72576,-73.98309,Private room,1,18,2019-07-03,4.15,4,90,68
Manhattan,Kips Bay,40.74173,-73.97906,Entire home/apt,3,116,2019-05-29,1.95,1,261,120
Brooklyn,Bedford-Stuyvesant,40.68721,-73.94257,Private room,3,4,2016-01-13,0.09,1,0,50
Queens,Flushing,40.75443,-73.80787,Private room,2,53,2019-04-07,1.07,3,153,48
Queens,Sunnyside,40.74124,-73.92273,Private room,3,28,2019-03-31,0.38,1,188,100
Manhattan,Morningside Heights,40.8046,-73.9654,Entire home/apt,1,3,2016-07-29,0.07,1,0,89
Manhattan,East Harlem,40.788,-73.953,Private room,2,3,2019-06-03,0.81,3,105,175
Brooklyn,Park Slope,40.67075,-73.9769,Private room,1,0,,,4,0,149
Manhattan,Hell's Kitchen,40.7618,-73.99093,Private room,1,192,2019-06-26,3.91,11,305,255
Brooklyn,Williamsburg,40.71534,-73.95914,Entire home/apt,5,117,2019-06-29,1.28,1,23,165
Queens,Briarwood,40.70648,-73.81491,Private room,1,0,,,1,0,48
Manhattan,Washington Heights,40.85075,-73.93982,Entire home/apt,3,3,2019-07-07,1.7,2,0,120
Queens,Ditmars Steinway,40.77906,-73.91265,Entire home/apt,3,38,2019-07-02,0.62,1,243,135
Brooklyn,Greenpoint,40.72188,-73.94963,Entire home/apt,5,38,2019-05-06,0.45,1,20,128
Brooklyn,Bushwick,40.70827,-73.92264,Entire home/apt,2,47,2019-06-09,0.88,2,345,97
Brooklyn,Borough Park,40.6357,-74.00508,Private room,5,16,2019-03-17,0.7,1,354,170
Brooklyn,Bedford-Stuyvesant,40.68887,-73.92903,Entire home/apt,4,20,2019-06-27,1.81,1,14,95
Brooklyn,Fort Greene,40.68659,-73.97557,Private room,2,9,2019-06-02,0.63,2,3,70
Manhattan,Upper East Side,40.7729,-73.95761,Private room,1,2,2019-02-09,0.31,1,171,120
Brooklyn,Greenpoint,40.73357,-73.95439,Entire home/apt,2,102,2019-06-30,4.27,1,30,75
Queens,Rockaway Beach,40.58493,-73.81736,Entire home/apt,1,113,2019-06-25,4.07,2,133,120
Manhattan,Chinatown,40.71447,-73.99433,Private room,15,0,,,2,0,60
Brooklyn,Bedford-Stuyvesant,40.69508,-73.93359,Entire home/apt,4,65,2019-06-09,2.56,1,130,134
Manhattan,Hell's Kitchen,40.76416,-73.98807,Entire home/apt,2,8,2019-05-27,0.18,1,181,300
Brooklyn,Williamsburg,40.71102,-73.9689,Entire home/apt,4,5,2016-11-27,0.14,1,0,149
Manhattan,Hell's Kitchen,40.76281,-73.98883,Entire home/apt,4,43,2019-06-19,3.33,2,71,415
Brooklyn,Bushwick,40.70919,-73.92158,Private room,2,0,,,1,0,45
Manhattan,Hell's Kitchen,40.75543,-73.99662,Private room,1,0,,,1,0,140
Brooklyn,Greenpoint,40.72698,-73.94911,Private room,1,116,2019-06-09,3.17,1,76,90
Queens,Ridgewood,40.70477,-73.90943,Private room,1,6,2019-06-24,3.1,3,179,69
Manhattan,SoHo,40.72182,-74.00033,Entire home/apt,3,0,,,1,6,500
Manhattan,Midtown,40.75771,-73.96872,Private room,3,3,2017-01-02,0.07,1,0,90
Brooklyn,Clinton Hill,40.68253,-73.96599,Entire home/apt,2,6,2019-07-05,6.0,2,241,125
Brooklyn,Crown Heights,40.67639,-73.94714,Entire home/apt,1,15,2019-06-12,1.42,1,2,200
Manhattan,Hell's Kitchen,40.76106,-73.99148,Private room,1,23,2017-08-31,0.66,2,0,95
Manhattan,East Village,40.7267,-73.98316,Private room,1,5,2019-06-13,1.9,5,0,99
Queens,Astoria,40.76993,-73.91762,Entire home/apt,2,92,2019-07-03,2.19,1,12,65
Manhattan,Theater District,40.75885,-73.98147,Private room,3,25,2018-11-03,1.72,1,0,120
Manhattan,Upper East Side,40.77122,-73.95909,Entire home/apt,30,0,,,87,344,169
Manhattan,Washington Heights,40.83219,-73.94334,Private room,1,0,,,1,0,50
Brooklyn,East New York,40.65408,-73.87883,Entire home/apt,4,40,2019-06-17,0.46,1,273,70
Manhattan,Chinatown,40.71353,-73.99632,Private room,2,18,2018-10-08,0.74,1,0,115
Queens,Elmhurst,40.74711,-73.88188,Entire home/apt,3,56,2019-06-17,3.76,1,107,125
Manhattan,NoHo,40.72839,-73.99225,Entire home/apt,1,8,2019-06-06,1.62,33,179,225
Brooklyn,Carroll Gardens,40.67666,-74.00055,Entire home/apt,1,62,2019-06-23,3.33,2,179,68
Manhattan,Harlem,40.80722,-73.9491,Entire home/apt,3,31,2019-07-03,3.07,1,358,159
Manhattan,Harlem,40.82185,-73.9413,Private room,2,1,2019-04-28,0.42,1,359,99
Manhattan,Morningside Heights,40.80998,-73.959,Private room,1,1,2019-01-29,0.19,1,0,110
Manhattan,Upper West Side,40.79517,-73.97555,Entire home/apt,30,5,2019-06-06,0.21,1,271,200
Brooklyn,Bushwick,40.69619,-73.92973,Private room,5,3,2019-06-23,2.73,1,0,45
Brooklyn,Crown Heights,40.67508,-73.94242,Private room,5,2,2018-12-02,0.2,1,0,44
Manhattan,Upper West Side,40.7999,-73.95962,Private room,30,1,2019-06-27,1.0,32,314,60
Brooklyn,Bedford-Stuyvesant,40.6891,-73.95016,Private room,1,2,2019-05-19,1.0,1,138,75
Manhattan,Kips Bay,40.74435,-73.98097,Entire home/apt,4,1,2017-12-26,0.05,1,0,140
Queens,Woodside,40.74824,-73.89961,Private room,29,1,2019-04-01,0.3,5,1,30
Brooklyn,Clinton Hill,40.68414,-73.96351,Private room,3,260,2019-07-03,2.35,1,278,89
Manhattan,Upper East Side,40.77559,-73.95033,Entire home/apt,2,2,2017-08-12,0.08,1,0,160
Manhattan,Washington Heights,40.83851,-73.94579,Private room,3,0,,,1,344,120
Manhattan,East Village,40.72823,-73.98425,Private room,1,24,2019-06-30,1.79,2,91,100
Manhattan,Upper West Side,40.78833,-73.97026,Entire home/apt,30,5,2019-05-31,0.27,91,311,150
Brooklyn,Williamsburg,40.71031,-73.93623,Private room,3,46,2019-07-03,4.19,2,126,58
Brooklyn,Windsor Terrace,40.6491,-73.97434,Entire home/apt,2,19,2017-01-02,0.45,1,0,200
Queens,Elmhurst,40.73018,-73.87172,Private room,1,20,2019-07-05,6.32,4,156,57
Manhattan,Lower East Side,40.71886,-73.98881,Private room,1,0,,,1,0,125
Queens,Glendale,40.69709,-73.89556,Entire home/apt,2,4,2019-01-13,0.41,2,0,150
Brooklyn,Bushwick,40.7035,-73.92912,Private room,3,1,2018-01-01,0.05,1,0,35
Manhattan,Lower East Side,40.71313,-73.98665,Private room,3,48,2019-07-05,3.19,2,181,89
Brooklyn,Bedford-Stuyvesant,40.68457,-73.92914,Entire home/apt,2,8,2019-06-16,1.09,1,75,100
Brooklyn,Williamsburg,40.71218,-73.95766,Entire home/apt,3,20,2019-07-01,0.46,1,128,245
Brooklyn,Bedford-Stuyvesant,40.69157,-73.95522,Private room,2,40,2018-08-31,2.2,1,0,65
Bronx,Throgs Neck,40.82754,-73.82124,Private room,1,1,2019-06-18,1.0,1,365,65
Manhattan,Harlem,40.81758,-73.94008,Private room,2,0,,,1,49,75
Manhattan,Lower East Side,40.71973,-73.98993,Private room,14,2,2015-01-11,0.03,1,0,110
Manhattan,Gramercy,40.73562,-73.98756,Entire home/apt,4,49,2019-06-22,1.23,1,249,500
Brooklyn,Fort Hamilton,40.61765,-74.03406,Private room,9,0,,,1,365,125
Brooklyn,Bedford-Stuyvesant,40.68555,-73.94873,Private room,1,0,,,1,0,45
Manhattan,Upper West Side,40.78095,-73.98178,Entire home/apt,3,1,2015-12-22,0.02,1,0,195
Brooklyn,Bedford-Stuyvesant,40.67939,-73.94187,Private room,1,5,2019-05-29,2.73,1,66,62
Manhattan,East Harlem,40.80592,-73.93653,Entire home/apt,3,72,2019-04-29,1.23,2,283,150
Manhattan,Washington Heights,40.8336,-73.94088,Private room,6,12,2019-06-05,0.47,1,3,55
Manhattan,East Harlem,40.78845,-73.95484,Private room,1,1,2018-08-15,0.09,1,0,1100
Manhattan,Harlem,40.82337,-73.94529,Entire home/apt,5,22,2019-05-10,0.44,1,362,155
Manhattan,Upper East Side,40.77851,-73.94985,Entire home/apt,2,60,2019-06-19,1.85,1,305,218
Brooklyn,Bushwick,40.69743,-73.92171,Private room,1,2,2018-01-01,0.11,1,0,75
Brooklyn,Williamsburg,40.7073,-73.94219,Entire home/apt,4,3,2016-03-23,0.07,3,0,98
Manhattan,East Harlem,40.80177,-73.93532,Entire home/apt,7,0,,,1,0,100
Queens,Ditmars Steinway,40.7754,-73.90787,Private room,1,2,2019-05-19,1.15,2,304,115
Brooklyn,Bedford-Stuyvesant,40.69094,-73.95144,Private room,3,5,2019-01-04,0.27,3,65,80
Manhattan,SoHo,40.72751,-74.0018,Private room,7,3,2019-01-18,0.44,1,0,250
Manhattan,Harlem,40.81198,-73.9437,Private room,1,134,2019-07-03,4.36,1,227,80
Brooklyn,Flatbush,40.6417,-73.95251,Private room,2,2,2018-10-05,0.19,6,287,55
Manhattan,Harlem,40.82319,-73.95103,Entire home/apt,4,16,2019-06-16,0.67,1,5,122
Brooklyn,Park Slope,40.68012,-73.97847,Private room,2,23,2018-09-15,0.24,6,342,120
Brooklyn,Prospect Heights,40.67758,-73.97123,Private room,1,168,2019-07-06,4.91,13,309,40
Staten Island,Stapleton,40.63628,-74.07763,Entire home/apt,2,139,2019-06-23,2.42,1,263,180
Manhattan,Midtown,40.75182,-73.97052,Entire home/apt,3,18,2017-09-11,0.3,1,0,175
Brooklyn,Bedford-Stuyvesant,40.68567,-73.93123,Private room,30,0,,,27,358,42
Manhattan,Harlem,40.82415,-73.94113,Private room,2,0,,,1,364,100
Manhattan,Harlem,40.80856,-73.94573,Entire home/apt,2,185,2019-06-17,3.76,1,300,130
Manhattan,Lower East Side,40.71292,-73.98496,Entire home/apt,5,11,2017-02-04,0.28,1,0,149
Brooklyn,East Flatbush,40.66411,-73.92905,Entire home/apt,1,44,2018-04-27,0.74,2,279,160
Manhattan,Theater District,40.75995,-73.98617,Entire home/apt,15,5,2015-10-28,0.11,1,0,100
Brooklyn,Sunset Park,40.65477,-74.001,Private room,1,32,2019-06-16,1.14,3,292,69
Manhattan,East Village,40.72974,-73.98372,Entire home/apt,2,5,2015-08-20,0.08,1,0,160
Manhattan,Tribeca,40.71793,-74.00594,Entire home/apt,1,8,2019-04-21,0.73,1,0,160
Brooklyn,Williamsburg,40.71588,-73.94297,Entire home/apt,14,4,2017-09-10,0.12,1,0,160
Brooklyn,Flatbush,40.65335,-73.95663,Private room,3,2,2016-07-05,0.05,2,27,50
Manhattan,Upper West Side,40.78694,-73.97384,Entire home/apt,20,0,,,1,0,150
Manhattan,East Village,40.73046,-73.98589,Private room,5,8,2019-04-28,0.85,1,51,79
Brooklyn,Bedford-Stuyvesant,40.69538,-73.94657,Private room,2,4,2018-01-01,0.21,1,0,35
Manhattan,Upper West Side,40.80062,-73.96169,Private room,6,5,2018-05-28,0.21,2,0,150
Manhattan,Midtown,40.7504,-73.98775,Entire home/apt,1,2,2016-05-14,0.05,1,0,150
Brooklyn,Sunset Park,40.65563,-74.00197,Private room,1,10,2019-05-16,0.36,3,121,73
Manhattan,Little Italy,40.71907,-73.99685,Entire home/apt,1,25,2019-06-21,5.47,1,29,160
Queens,Ridgewood,40.7024,-73.9106,Private room,5,7,2019-03-02,0.19,3,0,35
Brooklyn,East New York,40.67199,-73.88253,Private room,15,1,2019-02-28,0.23,3,213,36
Manhattan,Hell's Kitchen,40.75684,-73.99465,Private room,1,133,2019-07-01,6.23,2,67,114
Manhattan,Harlem,40.80446,-73.95786,Private room,1,8,2015-11-27,0.18,1,0,65
Brooklyn,Flatbush,40.63088,-73.96113,Entire home/apt,2,0,,,1,36,102
Manhattan,East Harlem,40.79577,-73.9362,Entire home/apt,3,85,2019-07-01,2.5,1,175,350
Manhattan,West Village,40.73035,-74.00324,Entire home/apt,30,0,,,232,280,334
Brooklyn,Bedford-Stuyvesant,40.69199,-73.95908,Private room,1,1,2017-09-08,0.04,1,0,72
Manhattan,Upper West Side,40.78143,-73.98638,Entire home/apt,3,0,,,2,0,120
Brooklyn,Mill Basin,40.61224,-73.91854,Entire home/apt,3,25,2019-07-02,1.3,1,139,85
Manhattan,Kips Bay,40.74469,-73.98037,Entire home/apt,2,5,2019-07-07,2.05,1,10,120
Brooklyn,Williamsburg,40.71175,-73.96092,Entire home/apt,2,13,2016-05-01,0.28,1,0,124
Queens,Richmond Hill,40.69947,-73.82795,Entire home/apt,30,11,2019-03-04,0.2,3,189,90
Brooklyn,Greenpoint,40.72318,-73.94931,Entire home/apt,1,2,2014-08-03,0.03,1,0,220
Brooklyn,Clinton Hill,40.68878,-73.96495,Entire home/apt,2,18,2019-06-30,5.0,1,50,99
Queens,Ridgewood,40.7032,-73.89571,Entire home/apt,4,2,2019-07-08,2.0,2,146,220
Brooklyn,Bedford-Stuyvesant,40.68609,-73.92932,Entire home/apt,2,5,2019-06-23,2.42,2,20,195
Brooklyn,Greenpoint,40.73374,-73.95617,Private room,20,3,2016-08-29,0.09,1,0,55
Brooklyn,Williamsburg,40.7068,-73.94439,Private room,4,2,2019-01-03,0.31,1,0,50
Queens,Long Island City,40.75314,-73.93644,Private room,1,9,2019-06-23,4.5,10,357,89
Manhattan,Upper East Side,40.76404,-73.96628,Entire home/apt,2,84,2019-06-07,2.47,1,27,225
Manhattan,Financial District,40.70782,-74.0107,Entire home/apt,2,9,2019-06-22,2.23,327,332,216
Queens,Ridgewood,40.70698,-73.91599,Entire home/apt,6,2,2019-03-24,0.4,1,365,175
Brooklyn,Bushwick,40.69504,-73.92709,Entire home/apt,4,123,2019-06-08,2.48,1,184,100
Manhattan,Upper East Side,40.77512,-73.95254,Private room,6,35,2019-06-22,1.06,1,59,99
Manhattan,Nolita,40.7245,-73.99419,Entire home/apt,2,26,2017-09-30,0.37,1,88,299
Manhattan,Midtown,40.75233,-73.97297,Entire home/apt,4,0,,,8,0,299
Manhattan,Midtown,40.75453,-73.96841,Private room,1,12,2019-06-05,1.11,1,0,120
Manhattan,Financial District,40.70552,-74.00941,Entire home/apt,7,32,2019-06-13,1.17,1,272,110
Manhattan,East Harlem,40.80391,-73.9361,Entire home/apt,3,1,2019-07-01,1.0,3,302,300
Queens,Ridgewood,40.70801,-73.90928,Private room,3,50,2019-06-23,2.09,2,111,48
Brooklyn,Bedford-Stuyvesant,40.68667,-73.93897,Entire home/apt,5,105,2019-06-27,1.77,1,6,117
Manhattan,Upper West Side,40.80079,-73.96619,Private room,4,2,2016-07-28,0.05,1,53,39
Manhattan,West Village,40.73767,-74.0065,Entire home/apt,5,1,2017-10-17,0.05,1,0,250
Manhattan,West Village,40.73117,-74.00232,Private room,2,1,2019-06-30,1.0,3,15,126
Manhattan,Morningside Heights,40.81453,-73.96141,Entire home/apt,3,3,2018-07-10,0.19,1,0,125
Manhattan,Upper West Side,40.80328,-73.96898,Entire home/apt,30,14,2019-04-03,0.31,5,91,238
Brooklyn,Williamsburg,40.71185,-73.96292,Private room,2,41,2019-06-09,3.5,2,365,95
Brooklyn,Crown Heights,40.66965,-73.95517,Entire home/apt,1,17,2017-08-30,0.38,1,0,80
Bronx,Allerton,40.86789,-73.85999,Private room,4,40,2018-07-16,0.87,5,0,63
Manhattan,West Village,40.73682,-74.00238,Entire home/apt,2,47,2019-05-27,1.16,1,361,159
Brooklyn,Williamsburg,40.71923,-73.94258,Entire home/apt,1,86,2019-07-01,2.59,1,192,70
Brooklyn,Bedford-Stuyvesant,40.68174,-73.93444,Entire home/apt,30,14,2019-04-19,0.41,5,334,68
Manhattan,Upper East Side,40.78351,-73.94709,Private room,1,6,2019-06-23,0.66,1,0,75
Brooklyn,Bedford-Stuyvesant,40.6798,-73.93857,Entire home/apt,2,21,2019-06-16,1.1,1,14,325
Brooklyn,Bedford-Stuyvesant,40.68707,-73.95482,Private room,2,0,,,1,0,100
Queens,Jackson Heights,40.75484,-73.8764,Shared room,2,0,,,1,0,75
Brooklyn,Williamsburg,40.70469,-73.93878,Private room,1,14,2019-06-30,1.98,1,355,135
Manhattan,Washington Heights,40.84274,-73.94219,Private room,1,0,,,2,179,90
Manhattan,Washington Heights,40.84058,-73.93885,Entire home/apt,5,81,2019-07-03,1.26,1,315,80
Queens,Sunnyside,40.74573,-73.92261,Private room,6,15,2017-12-08,0.3,1,128,49
Manhattan,Murray Hill,40.74832,-73.98126,Entire home/apt,1,0,,,1,365,416
Brooklyn,Greenpoint,40.72452,-73.93916,Entire home/apt,1,12,2018-03-30,0.32,1,362,300
Bronx,Clason Point,40.81214,-73.85371,Entire home/apt,1,15,2019-06-23,0.49,7,325,110
Manhattan,Murray Hill,40.74829,-73.98041,Entire home/apt,30,0,,,87,365,179
Brooklyn,Crown Heights,40.67759,-73.94991,Entire home/apt,2,1,2019-06-29,1.0,1,14,120
Manhattan,East Village,40.72236,-73.98534,Entire home/apt,2,10,2018-08-16,0.47,1,0,181
Manhattan,Lower East Side,40.71514,-73.98293,Private room,1,13,2018-05-18,0.32,2,0,95
Brooklyn,Flatlands,40.62776,-73.94137,Entire home/apt,2,97,2019-07-08,8.87,2,7,65
Brooklyn,Crown Heights,40.67441,-73.92371,Entire home/apt,6,144,2019-06-18,2.5,2,59,60
Brooklyn,Bushwick,40.701,-73.9243,Entire home/apt,2,0,,,2,331,150
Manhattan,Upper East Side,40.78333,-73.94996,Entire home/apt,1,0,,,1,0,300
Queens,Astoria,40.7576,-73.91735,Private room,2,1,2019-06-19,1.0,1,56,54
Brooklyn,Bushwick,40.69853,-73.92919,Private room,2,2,2018-01-01,0.11,1,0,50
Manhattan,Chelsea,40.73974,-73.99563,Private room,3,0,,,1,0,80
Brooklyn,Crown Heights,40.6726,-73.92859,Private room,1,0,,,2,177,120
Queens,Astoria,40.75782,-73.92128,Entire home/apt,30,15,2018-12-04,0.29,8,311,107
Manhattan,East Harlem,40.78593,-73.94169,Private room,1,1,2016-01-24,0.02,1,0,60
Manhattan,Chelsea,40.73899,-73.99749,Entire home/apt,30,0,,,232,320,291
Brooklyn,Bensonhurst,40.6089,-73.97866,Private room,2,22,2018-10-09,0.54,2,0,43
Manhattan,East Harlem,40.80762,-73.94017,Private room,2,16,2018-07-04,0.62,1,60,50
Brooklyn,Carroll Gardens,40.68444,-73.99904,Private room,5,0,,,1,342,200
Manhattan,Lower East Side,40.72008,-73.98268,Private room,3,28,2017-11-11,1.07,1,0,104
Manhattan,Flatiron District,40.74125,-73.98862,Entire home/apt,7,0,,,1,0,350
Brooklyn,Williamsburg,40.72022,-73.96055,Private room,3,5,2016-05-19,0.1,1,0,60
Manhattan,Theater District,40.75601,-73.98909,Entire home/apt,1,3,2017-11-06,0.07,1,0,2000
Manhattan,East Village,40.72454,-73.97931,Entire home/apt,3,52,2019-05-06,1.51,1,285,495
Brooklyn,Bushwick,40.69467,-73.923,Private room,3,11,2019-06-22,0.46,5,0,59
Queens,Jamaica,40.68787,-73.78843,Private room,1,129,2019-06-23,5.19,3,180,80
Manhattan,Hell's Kitchen,40.76646,-73.99345,Shared room,1,1,2015-12-24,0.02,1,0,65
Brooklyn,Fort Greene,40.69752,-73.97419,Private room,1,1,2018-03-16,0.06,1,0,47
Queens,Rego Park,40.7274,-73.86537,Private room,1,0,,,10,95,55
Brooklyn,Williamsburg,40.70481,-73.93766,Private room,4,0,,,2,0,50
Brooklyn,Bushwick,40.70144,-73.92662,Entire home/apt,2,4,2019-05-28,0.85,1,14,120
Manhattan,Murray Hill,40.74636,-73.9783,Entire home/apt,30,1,2016-02-19,0.02,31,125,150
Manhattan,Upper West Side,40.79891,-73.96116,Private room,30,1,2019-06-03,0.83,32,325,60
Brooklyn,Fort Greene,40.68731,-73.9751,Private room,1,8,2018-09-01,0.66,2,0,85
Manhattan,Washington Heights,40.84623,-73.93578,Private room,2,10,2019-06-24,2.13,1,152,70
Manhattan,Hell's Kitchen,40.76321,-73.98775,Entire home/apt,5,5,2019-04-22,0.27,1,1,160
Manhattan,East Village,40.72625,-73.98884,Private room,30,0,,,9,340,55
Brooklyn,Gowanus,40.68068,-73.98186,Entire home/apt,5,2,2019-01-04,0.05,1,0,63
Brooklyn,Crown Heights,40.67195,-73.95535,Private room,3,8,2016-10-10,0.17,1,0,70
Brooklyn,Park Slope,40.67469,-73.98368,Entire home/apt,2,55,2019-07-05,4.41,1,215,229
Manhattan,East Harlem,40.79816,-73.94111,Entire home/apt,4,14,2019-06-01,0.28,1,0,149
Manhattan,East Harlem,40.80128,-73.93991,Private room,1,0,,,2,13,78
Brooklyn,Williamsburg,40.70255,-73.94408,Private room,30,0,,,3,0,40
Manhattan,Chelsea,40.73949,-73.99483,Entire home/apt,3,48,2019-06-23,0.66,1,217,250
Manhattan,East Village,40.72849,-73.98576,Private room,30,0,,,8,365,82
Brooklyn,Greenpoint,40.72929,-73.95067,Private room,3,3,2017-10-07,0.12,1,0,62
Brooklyn,Williamsburg,40.71015,-73.96591,Entire home/apt,3,2,2018-08-27,0.14,1,0,150
Brooklyn,Bedford-Stuyvesant,40.69226,-73.93458,Entire home/apt,2,80,2019-07-01,2.52,2,197,176
Bronx,Fordham,40.86777,-73.88397,Private room,1,2,2019-01-01,0.22,1,362,90
Manhattan,East Village,40.72555,-73.98198,Entire home/apt,1,3,2019-07-02,3.0,1,84,145
Brooklyn,Bedford-Stuyvesant,40.69307,-73.96073,Private room,30,30,2019-03-30,0.58,6,338,90
Manhattan,Hell's Kitchen,40.76146,-73.9896,Private room,5,5,2016-11-28,0.13,1,0,160
Brooklyn,Bushwick,40.70336,-73.92657,Entire home/apt,1,29,2019-05-07,1.12,1,0,184
Manhattan,Tribeca,40.71193,-74.00817,Private room,3,82,2019-05-21,0.87,2,90,150
Brooklyn,Fort Greene,40.69716,-73.97384,Private room,30,1,2019-06-30,1.0,25,322,48
Brooklyn,East Flatbush,40.64902,-73.94795,Entire home/apt,1,0,,,2,33,125
Brooklyn,Bedford-Stuyvesant,40.68952,-73.94519,Entire home/apt,6,18,2018-07-07,0.69,1,0,100
Manhattan,Hell's Kitchen,40.75389,-73.99518,Private room,7,5,2019-06-08,0.69,47,332,99
Manhattan,Upper West Side,40.80365,-73.96639,Private room,30,3,2019-04-12,0.24,4,317,70
Manhattan,Washington Heights,40.85722,-73.93354,Entire home/apt,7,1,2014-10-17,0.02,1,124,90
Queens,East Elmhurst,40.75888,-73.87889,Entire home/apt,1,0,,,1,264,120
Manhattan,Murray Hill,40.74576,-73.97821,Private room,1,227,2019-06-30,3.5,1,239,110
Brooklyn,Bushwick,40.69762,-73.91999,Private room,1,14,2019-06-13,3.23,1,189,45
Brooklyn,Greenpoint,40.73204,-73.95874,Entire home/apt,2,0,,,1,0,250
Manhattan,Hell's Kitchen,40.75803,-73.99853,Entire home/apt,3,0,,,1,0,285
Manhattan,Harlem,40.82539,-73.9488,Private room,1,0,,,1,5,70
Brooklyn,Greenpoint,40.73442,-73.95854,Private room,5,2,2018-08-09,0.16,1,0,70
Brooklyn,Bushwick,40.69554,-73.92511,Private room,1,0,,,2,365,130
Manhattan,Upper East Side,40.76649,-73.96453,Entire home/apt,5,49,2018-12-02,0.84,1,25,200
Manhattan,Financial District,40.70335,-74.0086,Entire home/apt,29,0,,,96,220,229
Brooklyn,Bedford-Stuyvesant,40.68969,-73.95195,Entire home/apt,2,21,2019-06-15,1.38,1,48,150
Queens,Sunnyside,40.74529,-73.92176,Shared room,1,9,2019-03-23,1.03,2,0,50
Brooklyn,Williamsburg,40.71139,-73.96002,Private room,2,82,2019-06-03,2.06,1,0,119
Brooklyn,Bedford-Stuyvesant,40.6891,-73.93926,Entire home/apt,2,4,2016-06-27,0.08,1,0,75
Brooklyn,Crown Heights,40.67635,-73.94378,Entire home/apt,2,13,2019-06-30,3.2,2,20,100
Manhattan,East Harlem,40.79949,-73.94265,Shared room,1,8,2019-06-16,2.4,7,90,60
Brooklyn,Midwood,40.62399,-73.96324,Private room,2,0,,,2,0,75
Brooklyn,Williamsburg,40.71926,-73.96035,Entire home/apt,2,0,,,1,10,200
Manhattan,West Village,40.73564,-74.00997,Entire home/apt,2,0,,,1,10,229
Manhattan,West Village,40.74021,-74.00414,Entire home/apt,1,10,2019-07-02,5.45,1,32,259
Manhattan,Washington Heights,40.83687,-73.94324,Private room,4,120,2019-06-24,1.92,1,53,45
Bronx,Soundview,40.82987,-73.86608,Entire home/apt,2,105,2019-06-11,3.61,1,131,60
Manhattan,Kips Bay,40.74123,-73.97559,Private room,2,17,2019-07-01,1.95,1,0,150
Manhattan,West Village,40.73215,-74.00922,Entire home/apt,4,24,2017-12-26,0.25,1,0,170
Queens,Ridgewood,40.70967,-73.90962,Private room,3,3,2018-11-30,0.41,1,179,45
Manhattan,Midtown,40.75755,-73.9666,Entire home/apt,30,3,2019-06-01,0.1,91,342,133
Manhattan,Upper West Side,40.7958,-73.97163,Private room,2,0,,,1,0,69
Manhattan,Midtown,40.7522,-73.97285,Entire home/apt,2,31,2019-05-17,1.19,13,322,198
Manhattan,Murray Hill,40.74553,-73.97699,Entire home/apt,1,8,2019-06-24,4.53,1,140,239
Manhattan,SoHo,40.72443,-74.00141,Private room,5,32,2019-06-26,1.39,1,336,80
Brooklyn,Sheepshead Bay,40.60778,-73.94194,Entire home/apt,1,12,2019-06-23,5.37,1,140,119
Manhattan,Morningside Heights,40.80801,-73.9582,Entire home/apt,2,9,2017-01-04,0.16,1,0,132
Bronx,Kingsbridge,40.87257,-73.9009,Private room,1,2,2018-10-19,0.21,4,364,65
Brooklyn,Brooklyn Heights,40.69944,-73.99596,Entire home/apt,3,8,2019-07-02,2.96,1,44,600
Brooklyn,Greenpoint,40.72311,-73.9411,Private room,1,86,2019-05-10,2.7,1,173,89
Brooklyn,Williamsburg,40.70936,-73.9437,Private room,2,16,2019-02-24,1.55,3,215,75
Manhattan,Chelsea,40.74382,-74.00463,Entire home/apt,30,2,2019-01-27,0.34,1,233,250
