neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
Brooklyn,Sheepshead Bay,40.58594,-73.93182,Entire home/apt,2,13,2019-06-30,3.98,1,0,125
Brooklyn,Bedford-Stuyvesant,40.68122,-73.91018,Private room,2,0,,,1,0,40
Manhattan,Hell's Kitchen,40.7718,-73.99421,Entire home/apt,1,4,2019-06-23,1.01,1,3,170
Brooklyn,Brighton Beach,40.57921,-73.96419,Private room,1,18,2019-06-20,4.43,1,222,85
Manhattan,Chinatown,40.71463,-73.99054,Private room,13,0,,,1,91,128
Manhattan,Morningside Heights,40.80714,-73.96515,Entire home/apt,5,1,2019-03-22,0.28,1,0,150
Manhattan,Upper East Side,40.76916,-73.95365,Entire home/apt,3,6,2019-06-23,1.51,1,42,125
Brooklyn,Greenpoint,40.73738,-73.95282,Entire home/apt,2,7,2019-06-14,1.89,3,14,95
Manhattan,Chelsea,40.74921,-73.99273,Private room,1,9,2019-06-22,3.42,9,275,100
Manhattan,Chelsea,40.74913,-73.99128,Private room,1,4,2019-06-30,1.85,9,323,100
Queens,Richmond Hill,40.69433,-73.83114,Private room,1,16,2019-06-30,4.44,3,129,58
Manhattan,Chelsea,40.74845,-73.99257,Private room,1,22,2019-06-18,7.67,9,315,100
Manhattan,Chelsea,40.7492,-73.99073,Private room,1,22,2019-07-02,9.85,9,319,100
Manhattan,Chelsea,40.74819,-73.99224,Private room,1,0,,,9,245,100
Manhattan,Chelsea,40.74963,-73.99141,Private room,1,3,2019-06-11,1.8,9,269,100
Manhattan,Chelsea,40.74851,-73.99062,Private room,1,4,2019-07-01,1.69,9,317,100
Manhattan,Chelsea,40.74927,-73.99227,Private room,1,1,2019-05-27,0.68,9,324,100
Manhattan,Chelsea,40.74902,-73.99211,Private room,1,17,2019-07-02,7.08,9,324,100
Manhattan,Theater District,40.75781,-73.98903,Private room,1,0,,,9,293,499
Manhattan,Theater District,40.75918,-73.98801,Private room,1,156,2019-07-07,58.5,9,299,100
Manhattan,Theater District,40.75828,-73.98876,Private room,1,82,2019-07-07,27.95,9,299,199
Manhattan,Theater District,40.75783,-73.98908,Private room,1,38,2019-07-04,14.62,9,295,100
Manhattan,Theater District,40.75803,-73.98887,Private room,1,6,2019-06-15,2.61,9,289,100
Manhattan,Theater District,40.75792,-73.989,Private room,1,0,,,9,278,249
Manhattan,Theater District,40.75976,-73.98761,Private room,1,22,2019-06-23,7.59,9,283,249
Manhattan,Theater District,40.75925,-73.98767,Private room,1,1,2019-05-04,0.45,9,299,100
Manhattan,Theater District,40.75821,-73.9882,Private room,1,0,,,9,298,249
Manhattan,Upper West Side,40.78111,-73.97923,Private room,1,6,2019-06-23,2.81,10,288,209
Manhattan,Upper West Side,40.78162,-73.97941,Private room,1,1,2019-05-04,0.45,10,281,250
Manhattan,Upper West Side,40.78133,-73.98132,Private room,1,0,,,10,271,305
Manhattan,Upper West Side,40.78189,-73.98138,Private room,1,1,2019-06-06,0.88,10,288,230
Manhattan,Upper West Side,40.78281,-73.98124,Private room,1,0,,,10,259,325
Manhattan,Upper West Side,40.7813,-73.97922,Private room,1,0,,,10,275,280
Manhattan,Upper West Side,40.78128,-73.9796,Private room,1,0,,,10,281,275
Manhattan,Upper West Side,40.78241,-73.98077,Private room,1,0,,,10,284,220
Manhattan,Upper West Side,40.78313,-73.97953,Private room,1,2,2019-05-28,0.74,10,252,230
Manhattan,Upper West Side,40.78136,-73.97988,Private room,1,0,,,10,282,350
Manhattan,Theater District,40.76033,-73.98636,Private room,1,5,2019-05-25,1.85,7,363,324
Manhattan,Theater District,40.75861,-73.98683,Private room,1,10,2019-06-12,4.55,7,353,379
Manhattan,Theater District,40.75976,-73.98727,Private room,1,20,2019-06-15,7.69,7,362,299
Manhattan,Theater District,40.76026,-73.98747,Private room,1,4,2019-05-28,1.54,7,358,359
Manhattan,Theater District,40.75987,-73.98758,Private room,1,6,2019-05-30,2.54,7,351,304
Brooklyn,Crown Heights,40.67729,-73.95697,Entire home/apt,28,2,2019-05-27,0.77,1,24,146
Manhattan,Chelsea,40.75106,-73.99792,Entire home/apt,2,9,2019-06-23,2.31,1,129,149
Manhattan,Harlem,40.81891,-73.93786,Entire home/apt,7,1,2019-05-21,0.61,1,43,73
Queens,Ridgewood,40.70881,-73.89689,Private room,30,1,2019-06-01,0.79,23,37,42
Queens,Ridgewood,40.70899,-73.89494,Private room,30,2,2019-06-20,0.86,23,225,42
Staten Island,Arrochar,40.59809,-74.0656,Entire home/apt,2,12,2019-07-01,3.79,1,85,150
Manhattan,Midtown,40.76447,-73.9816,Entire home/apt,1,0,,,4,4,840
Manhattan,Midtown,40.75169,-73.97335,Entire home/apt,1,0,,,4,3,315
Manhattan,Midtown,40.75215,-73.97269,Entire home/apt,1,0,,,4,3,315
Manhattan,Midtown,40.75166,-73.97323,Entire home/apt,1,0,,,4,3,315
Manhattan,East Village,40.72412,-73.98891,Private room,1,0,,,1,0,100
Manhattan,Lower East Side,40.71923,-73.99336,Private room,30,0,,,4,332,74
Brooklyn,Williamsburg,40.71965,-73.94234,Private room,15,1,2019-03-31,0.3,1,37,45
Brooklyn,Bushwick,40.68638,-73.90863,Entire home/apt,2,10,2019-06-10,2.83,1,112,300
Manhattan,Upper East Side,40.77817,-73.94743,Entire home/apt,3,10,2019-05-27,2.56,1,0,105
Queens,Jamaica,40.67193,-73.77986,Entire home/apt,1,23,2019-07-02,8.52,1,121,135
Manhattan,Upper West Side,40.79553,-73.97388,Entire home/apt,3,3,2019-03-29,0.79,2,0,200
Bronx,Wakefield,40.88999,-73.86008,Private room,2,11,2019-06-10,3.17,1,54,75
Queens,Long Island City,40.74547,-73.95198,Entire home/apt,2,7,2019-07-01,2.26,1,40,300
Manhattan,East Harlem,40.80305,-73.94163,Entire home/apt,1,5,2019-05-05,1.2,1,338,185
Brooklyn,Bushwick,40.69762,-73.91999,Private room,1,14,2019-06-13,3.23,1,189,45
Manhattan,Midtown,40.757,-73.96906,Entire home/apt,2,10,2019-06-20,2.97,1,103,199
Queens,Sunnyside,40.73802,-73.91902,Entire home/apt,3,10,2019-07-06,2.48,2,123,180
Brooklyn,Carroll Gardens,40.68299,-73.99928,Private room,2,13,2019-05-29,3.42,2,160,80
Manhattan,Kips Bay,40.74433,-73.97868,Shared room,2,1,2019-05-10,0.5,3,365,39
Manhattan,Harlem,40.80226,-73.95211,Entire home/apt,2,3,2019-05-22,0.84,1,35,113
Manhattan,Upper West Side,40.80007,-73.95981,Entire home/apt,1,27,2019-07-05,6.69,3,51,234
Manhattan,Midtown,40.74389,-73.98537,Entire home/apt,10,0,,,1,111,150
Bronx,Westchester Square,40.84077,-73.8487,Private room,3,6,2019-06-03,1.62,2,27,50
Manhattan,Hell's Kitchen,40.76077,-74.0002,Entire home/apt,30,0,,,121,364,302
Manhattan,Hell's Kitchen,40.76168,-73.9996,Entire home/apt,30,0,,,121,364,350
Manhattan,Hell's Kitchen,40.76212,-73.9981,Entire home/apt,30,0,,,121,364,350
Manhattan,Upper West Side,40.78334,-73.97927,Entire home/apt,30,1,2019-05-31,0.75,1,311,120
Queens,Maspeth,40.7412,-73.90552,Private room,1,2,2019-06-16,1.82,2,152,55
Brooklyn,Brooklyn Heights,40.6929,-73.99111,Entire home/apt,7,0,,,1,151,110
Manhattan,Lower East Side,40.72202,-73.98858,Entire home/apt,2,1,2019-05-27,0.7,1,8,170
Brooklyn,Greenpoint,40.73142,-73.96023,Entire home/apt,2,9,2019-06-25,3.51,1,60,189
Queens,Ridgewood,40.70912,-73.89685,Private room,30,3,2019-07-05,0.86,23,311,42
Queens,Ridgewood,40.70725,-73.89473,Private room,30,1,2019-06-09,1.0,23,309,45
Brooklyn,Crown Heights,40.67637,-73.95527,Entire home/apt,3,0,,,2,0,132
Brooklyn,Bedford-Stuyvesant,40.6854,-73.94253,Entire home/apt,3,12,2019-07-05,4.0,1,301,175
Brooklyn,Williamsburg,40.71438,-73.94359,Entire home/apt,5,1,2019-05-07,0.48,1,121,130
Manhattan,Kips Bay,40.74123,-73.98058,Private room,1,23,2019-07-03,5.9,3,55,94
Queens,Rego Park,40.71702,-73.86183,Entire home/apt,2,0,,,4,299,239
Brooklyn,DUMBO,40.70284,-73.99083,Entire home/apt,3,2,2019-06-27,2.0,1,242,375
Manhattan,Midtown,40.75333,-73.97266,Private room,3,0,,,1,160,450
Queens,Richmond Hill,40.70047,-73.84086,Entire home/apt,7,0,,,3,52,120
Manhattan,Inwood,40.86428,-73.92199,Private room,29,1,2019-05-31,0.77,37,32,27
Manhattan,Harlem,40.82335,-73.94902,Private room,1,2,2019-06-16,2.0,1,139,125
Brooklyn,Bedford-Stuyvesant,40.68362,-73.95692,Private room,1,1,2019-05-26,0.67,1,95,60
Brooklyn,Williamsburg,40.71797,-73.95738,Entire home/apt,4,1,2019-06-27,1.0,1,122,250
Brooklyn,Gowanus,40.67886,-73.98702,Entire home/apt,2,4,2019-04-30,1.2,2,0,175
Brooklyn,Bushwick,40.70725,-73.91966,Entire home/apt,3,1,2019-03-24,0.28,1,0,50
Brooklyn,Bedford-Stuyvesant,40.689,-73.94445,Private room,1,3,2019-04-28,1.11,1,311,72
Brooklyn,Bedford-Stuyvesant,40.6867,-73.93835,Entire home/apt,1,6,2019-05-05,1.49,2,68,160
Queens,Arverne,40.599,-73.79603,Private room,3,11,2019-06-05,2.73,2,54,35
Manhattan,Harlem,40.80252,-73.9547,Private room,1,17,2019-06-13,4.21,2,177,80
Brooklyn,Bedford-Stuyvesant,40.67864,-73.91413,Private room,1,22,2019-07-03,6.11,1,12,55
Brooklyn,Bedford-Stuyvesant,40.67803,-73.9102,Private room,1,17,2019-06-16,4.51,4,227,75
Manhattan,Chinatown,40.71432,-73.99866,Entire home/apt,12,0,,,1,0,151
Brooklyn,Bedford-Stuyvesant,40.69348,-73.94757,Shared room,18,8,2019-06-23,1.89,1,27,30
Brooklyn,Bedford-Stuyvesant,40.69025,-73.92491,Private room,1,0,,,1,179,225
Manhattan,East Village,40.72675,-73.98651,Entire home/apt,3,0,,,1,0,150
Brooklyn,Bedford-Stuyvesant,40.69424,-73.93416,Private room,2,22,2019-07-01,5.2,1,45,55
Brooklyn,Bushwick,40.69493,-73.9273,Private room,10,1,2019-04-01,0.3,1,0,40
Manhattan,Lower East Side,40.71867,-73.99082,Entire home/apt,2,8,2019-06-30,2.24,1,33,150
Brooklyn,Williamsburg,40.7027,-73.93571,Private room,3,0,,,1,0,85
Manhattan,Upper West Side,40.80102,-73.96528,Private room,1,10,2019-05-16,2.38,4,0,80
Manhattan,Upper East Side,40.77313,-73.94824,Entire home/apt,2,5,2019-05-08,1.39,1,0,111
Manhattan,East Village,40.72789,-73.98557,Private room,30,1,2019-05-11,0.51,8,364,82
Manhattan,Murray Hill,40.74928,-73.97453,Entire home/apt,2,9,2019-06-23,2.35,327,113,262
Manhattan,Murray Hill,40.74835,-73.97612,Entire home/apt,2,9,2019-06-13,2.31,327,133,244
Manhattan,Murray Hill,40.7488,-73.97522,Entire home/apt,2,8,2019-06-22,1.95,327,105,240
Brooklyn,Sea Gate,40.57919,-74.00635,Entire home/apt,10,0,,,1,0,1315
Queens,Astoria,40.76604,-73.93108,Entire home/apt,2,6,2019-05-18,1.54,1,309,110
Brooklyn,Clinton Hill,40.69465,-73.96427,Private room,2,12,2019-07-07,2.98,1,0,50
Brooklyn,Cypress Hills,40.68126,-73.89457,Private room,1,10,2019-06-23,2.46,1,365,38
Queens,East Elmhurst,40.75984,-73.88228,Private room,1,17,2019-06-16,6.46,4,208,33
Manhattan,East Village,40.73219,-73.98503,Entire home/apt,4,9,2019-06-22,2.23,2,233,220
Brooklyn,Bedford-Stuyvesant,40.68659,-73.91883,Private room,4,0,,,1,179,150
Manhattan,Upper West Side,40.79106,-73.96785,Entire home/apt,7,2,2019-04-22,0.65,1,0,123
Brooklyn,Williamsburg,40.71315,-73.95695,Private room,1,12,2019-06-17,3.13,1,13,50
Manhattan,Kips Bay,40.7423,-73.98016,Shared room,2,1,2019-06-18,1.0,3,345,39
Queens,Belle Harbor,40.57553,-73.85299,Entire home/apt,1,0,,,1,33,85
Brooklyn,East Flatbush,40.6472,-73.92951,Private room,2,4,2019-06-23,1.85,4,360,100
Brooklyn,East Flatbush,40.64659,-73.93058,Private room,2,6,2019-06-30,2.54,4,354,110
Brooklyn,Crown Heights,40.6773,-73.9528,Entire home/apt,5,3,2019-06-24,1.15,1,179,250
Queens,Ditmars Steinway,40.77482,-73.90852,Private room,3,13,2019-06-24,3.71,2,208,85
Queens,Flushing,40.76663,-73.81921,Entire home/apt,1,5,2019-07-06,1.69,4,145,85
Manhattan,Chelsea,40.74278,-73.99765,Private room,1,3,2019-06-15,2.5,1,0,80
Brooklyn,Bay Ridge,40.62439,-74.02024,Shared room,12,2,2019-05-13,0.86,12,0,30
Brooklyn,Bedford-Stuyvesant,40.69239,-73.94884,Entire home/apt,28,0,,,2,264,120
Manhattan,Washington Heights,40.84493,-73.93843,Private room,1,25,2019-06-26,5.95,3,205,45
Queens,Elmhurst,40.74033,-73.88561,Private room,1,6,2019-06-22,1.61,1,89,70
Brooklyn,Brownsville,40.66863,-73.92169,Private room,9,4,2019-06-01,1.29,2,12,44
Manhattan,Harlem,40.80299,-73.95443,Entire home/apt,2,15,2019-07-01,4.21,1,22,181
Manhattan,Harlem,40.82391,-73.9471,Private room,15,0,,,2,32,37
Manhattan,East Harlem,40.79359,-73.9407,Private room,2,2,2019-07-06,2.0,1,125,65
Queens,Springfield Gardens,40.69034,-73.74895,Private room,2,12,2019-06-15,2.95,3,89,70
Manhattan,Murray Hill,40.74545,-73.97188,Entire home/apt,5,2,2019-05-05,0.6,1,339,650
Brooklyn,Bushwick,40.69319,-73.90547,Private room,30,0,,,3,142,53
Brooklyn,Bedford-Stuyvesant,40.68402,-73.9424,Private room,1,1,2019-03-11,0.25,2,0,51
Manhattan,Chelsea,40.73948,-73.99555,Private room,1,0,,,1,90,150
Manhattan,Washington Heights,40.83588,-73.94095,Entire home/apt,30,0,,,1,98,199
Manhattan,Chelsea,40.73926,-73.9946,Private room,2,7,2019-06-20,2.73,1,11,140
Queens,Astoria,40.7561,-73.92578,Entire home/apt,1,1,2019-05-12,0.52,1,60,170
Brooklyn,Williamsburg,40.71373,-73.94034,Private room,3,0,,,1,0,65
Queens,Forest Hills,40.71627,-73.83768,Private room,2,2,2019-04-29,0.55,1,85,79
Queens,Astoria,40.76663,-73.91436,Shared room,1,10,2019-06-09,2.36,7,313,36
Manhattan,Midtown,40.74968,-73.98722,Entire home/apt,1,7,2019-06-16,1.74,1,0,145
Queens,Sunnyside,40.74874,-73.91315,Private room,30,0,,,103,191,35
Queens,Maspeth,40.72504,-73.88976,Private room,2,9,2019-06-23,2.35,1,180,55
Manhattan,Chelsea,40.74996,-73.99488,Entire home/apt,2,9,2019-06-18,3.03,1,151,149
Brooklyn,Bedford-Stuyvesant,40.68376,-73.93336,Entire home/apt,2,8,2019-07-07,2.03,1,0,99
Manhattan,Washington Heights,40.84332,-73.93829,Private room,1,20,2019-06-24,4.88,3,227,45
Brooklyn,Bedford-Stuyvesant,40.67668,-73.91243,Shared room,1,5,2019-06-08,1.5,17,89,28
Brooklyn,Red Hook,40.68062,-74.00722,Private room,2,1,2019-05-01,0.43,1,5,55
Manhattan,Hell's Kitchen,40.7616,-73.99368,Entire home/apt,2,19,2019-07-04,6.2,1,95,400
Queens,Astoria,40.75676,-73.91334,Private room,1,4,2019-07-02,1.05,5,90,115
Bronx,Williamsbridge,40.87498,-73.85644,Private room,3,6,2019-07-05,1.57,1,49,39
Brooklyn,Brighton Beach,40.5765,-73.9685,Entire home/apt,30,0,,,1,0,84
Manhattan,East Village,40.72412,-73.98283,Entire home/apt,1,16,2019-07-05,5.05,1,70,158
Brooklyn,Boerum Hill,40.68406,-73.98481,Entire home/apt,1,12,2019-06-11,3.13,2,40,175
Manhattan,Murray Hill,40.74929,-73.9779,Entire home/apt,1,29,2019-07-07,7.13,2,247,300
Brooklyn,Williamsburg,40.71665,-73.9515,Entire home/apt,3,2,2019-05-14,0.77,1,159,150
Bronx,City Island,40.83988,-73.78287,Private room,1,6,2019-06-17,1.65,2,359,95
Brooklyn,Park Slope,40.67687,-73.98171,Entire home/apt,4,9,2019-07-01,2.33,1,227,140
Brooklyn,Prospect-Lefferts Gardens,40.65974,-73.96134,Entire home/apt,29,0,,,1,0,108
Queens,Middle Village,40.71474,-73.89931,Private room,1,21,2019-06-19,6.49,1,14,28
Manhattan,Hell's Kitchen,40.76341,-73.99306,Entire home/apt,3,9,2019-07-01,3.55,1,6,145
Brooklyn,Sheepshead Bay,40.59642,-73.95878,Private room,3,2,2019-04-14,0.51,1,158,60
Manhattan,Upper East Side,40.78365,-73.94723,Private room,3,8,2019-05-16,2.4,9,50,80
Brooklyn,Bedford-Stuyvesant,40.6941,-73.93947,Private room,5,4,2019-06-14,2.0,3,23,52
Manhattan,Upper East Side,40.77032,-73.95498,Entire home/apt,7,13,2019-07-01,3.17,1,34,145
Brooklyn,Bedford-Stuyvesant,40.69485,-73.93866,Private room,5,6,2019-06-16,1.91,3,28,48
Queens,Astoria,40.76317,-73.92208,Private room,21,0,,,1,0,75
Brooklyn,Bedford-Stuyvesant,40.68743,-73.94451,Private room,7,2,2019-06-30,1.33,2,4,50
Bronx,Baychester,40.8694,-73.84171,Entire home/apt,2,11,2019-06-30,3.4,1,46,101
Queens,Astoria,40.77122,-73.92326,Private room,1,7,2019-06-30,2.1,2,25,62
Manhattan,West Village,40.7319,-74.00489,Entire home/apt,1,4,2019-05-21,1.4,1,5,175
Bronx,Claremont Village,40.84355,-73.91103,Private room,1,8,2019-06-17,2.67,1,358,55
Queens,Long Island City,40.76266,-73.93929,Private room,7,1,2019-07-06,1.0,1,115,60
Bronx,Fordham,40.85912,-73.89254,Private room,3,0,,,2,0,59
Brooklyn,Fort Greene,40.69431,-73.97289,Entire home/apt,1,19,2019-06-28,5.18,1,30,145
Manhattan,Upper East Side,40.77526,-73.95333,Entire home/apt,2,4,2019-04-28,1.4,1,0,140
Manhattan,Inwood,40.86411,-73.92353,Private room,30,0,,,37,0,33
Manhattan,Inwood,40.86423,-73.92348,Private room,29,1,2019-06-01,0.79,37,32,33
Manhattan,Lower East Side,40.71899,-73.98968,Private room,1,6,2019-06-01,2.02,3,155,75
Staten Island,Mariners Harbor,40.6396,-74.1661,Private room,1,10,2019-06-29,2.65,1,179,63
Bronx,Schuylerville,40.83757,-73.8353,Private room,1,14,2019-06-07,6.36,5,229,62
Bronx,Schuylerville,40.83647,-73.83491,Private room,2,5,2019-06-01,1.9,5,183,65
Manhattan,Kips Bay,40.74072,-73.97764,Entire home/apt,2,6,2019-05-19,1.91,1,237,199
Bronx,Schuylerville,40.8356,-73.83369,Private room,1,24,2019-06-20,8.37,5,247,150
Manhattan,East Harlem,40.7889,-73.94925,Entire home/apt,2,6,2019-06-24,1.82,1,2,130
Manhattan,East Village,40.724,-73.98933,Entire home/apt,1,1,2019-05-22,0.63,1,365,190
Manhattan,Greenwich Village,40.73535,-73.99525,Private room,3,6,2019-05-16,1.88,1,175,100
Manhattan,Chelsea,40.74655,-74.00134,Entire home/apt,5,0,,,1,29,139
Manhattan,Harlem,40.82786,-73.94845,Private room,2,11,2019-06-21,4.18,2,64,50
Manhattan,Theater District,40.76057,-73.98583,Private room,1,18,2019-06-22,6.59,7,364,339
Brooklyn,Williamsburg,40.71813,-73.95964,Entire home/apt,5,1,2019-03-05,0.24,1,14,129
Brooklyn,Williamsburg,40.71078,-73.96905,Entire home/apt,2,8,2019-06-30,2.67,1,2,200
Brooklyn,Bedford-Stuyvesant,40.69141,-73.93022,Private room,1,7,2019-05-05,1.72,1,0,76
Brooklyn,Bedford-Stuyvesant,40.68891,-73.93201,Entire home/apt,4,0,,,1,0,125
Manhattan,Murray Hill,40.7475,-73.97569,Entire home/apt,2,5,2019-06-03,1.32,327,82,231
Manhattan,West Village,40.73283,-74.00734,Entire home/apt,2,7,2019-06-04,2.44,1,104,300
Bronx,Williamsbridge,40.88542,-73.86169,Private room,2,3,2019-05-05,0.97,1,365,140
Manhattan,Murray Hill,40.74851,-73.97431,Entire home/apt,29,0,,,327,341,165
Queens,Arverne,40.59384,-73.79392,Entire home/apt,2,1,2019-06-23,1.0,1,2,300
Manhattan,Harlem,40.82908,-73.94096,Private room,3,1,2019-06-23,1.0,1,188,63
Queens,Kew Gardens Hills,40.72876,-73.81967,Entire home/apt,13,1,2019-05-25,0.67,1,0,65
Manhattan,Chelsea,40.74596,-73.99234,Entire home/apt,2,14,2019-07-01,3.96,1,149,290
Brooklyn,Greenpoint,40.72434,-73.93971,Private room,7,1,2019-03-24,0.28,1,64,59
Manhattan,East Village,40.72981,-73.98638,Private room,30,0,,,8,310,55
Brooklyn,Sunset Park,40.66061,-73.99765,Private room,1,5,2019-04-07,1.35,1,89,40
Bronx,Woodlawn,40.89981,-73.86684,Private room,2,7,2019-06-03,1.84,1,70,80
Queens,Flushing,40.75747,-73.80868,Entire home/apt,4,0,,,1,365,450
Queens,Astoria,40.76452,-73.92536,Shared room,1,11,2019-04-30,2.66,1,11,35
Queens,Astoria,40.75705,-73.90697,Entire home/apt,4,0,,,1,2,69
Brooklyn,Bushwick,40.69583,-73.93051,Private room,4,0,,,1,263,80
Manhattan,Hell's Kitchen,40.76017,-73.99638,Entire home/apt,3,1,2019-03-09,0.24,1,0,250
Manhattan,Upper East Side,40.76494,-73.95808,Entire home/apt,2,4,2019-05-31,1.24,1,1,225
Brooklyn,Cypress Hills,40.67915,-73.89986,Entire home/apt,2,20,2019-07-03,5.56,1,297,135
Manhattan,West Village,40.73598,-74.0048,Entire home/apt,30,4,2019-06-16,1.85,1,47,168
Manhattan,East Village,40.73226,-73.98983,Entire home/apt,2,12,2019-06-21,3.16,1,32,250
Bronx,Wakefield,40.89393,-73.8581,Private room,2,14,2019-07-01,3.59,2,132,50
Manhattan,Lower East Side,40.71952,-73.99167,Private room,3,14,2019-06-30,3.96,1,36,125
Bronx,Wakefield,40.89604,-73.85877,Private room,2,20,2019-06-24,4.96,2,117,50
Brooklyn,Bedford-Stuyvesant,40.68873,-73.95472,Private room,1,18,2019-06-23,4.7,1,142,70
Brooklyn,Bedford-Stuyvesant,40.69417,-73.94734,Entire home/apt,7,8,2019-06-23,2.16,2,243,110
Brooklyn,Bedford-Stuyvesant,40.68343,-73.92746,Entire home/apt,2,11,2019-06-29,3.37,1,280,180
Manhattan,Greenwich Village,40.72848,-74.00269,Entire home/apt,1,8,2019-06-22,2.96,1,192,300
Manhattan,Hell's Kitchen,40.76649,-73.98727,Entire home/apt,3,10,2019-06-14,2.68,1,81,489
Manhattan,Battery Park City,40.70966,-74.01644,Private room,2,3,2019-04-15,0.93,1,2,69
Manhattan,Kips Bay,40.74434,-73.97758,Shared room,2,2,2019-06-26,0.59,3,297,53
Manhattan,Flatiron District,40.73885,-73.98786,Private room,1,2,2019-05-24,1.13,1,13,99
Manhattan,Kips Bay,40.74138,-73.98168,Private room,1,19,2019-06-23,6.63,3,37,115
Manhattan,Hell's Kitchen,40.77041,-73.99242,Private room,2,0,,,1,88,150
Manhattan,Kips Bay,40.74056,-73.98077,Private room,1,24,2019-07-01,6.43,3,35,69
Manhattan,Hell's Kitchen,40.75378,-73.9955,Private room,7,4,2019-06-07,1.69,47,318,99
Brooklyn,Williamsburg,40.70754,-73.94151,Private room,3,3,2019-06-26,1.3,2,5,42
Manhattan,Murray Hill,40.7494,-73.9784,Entire home/apt,30,6,2019-06-08,1.94,1,135,220
Brooklyn,Williamsburg,40.71036,-73.94053,Private room,2,13,2019-06-01,3.25,4,25,65
Queens,Jackson Heights,40.75298,-73.87675,Private room,2,8,2019-06-20,2.42,6,75,40
Brooklyn,Fort Greene,40.69258,-73.97285,Private room,1,12,2019-06-10,3.87,1,0,105
Queens,Long Island City,40.75074,-73.93648,Private room,2,15,2019-07-02,3.95,2,37,79
Brooklyn,Bedford-Stuyvesant,40.68851,-73.95174,Private room,3,3,2019-06-15,0.82,2,197,60
Manhattan,Midtown,40.7515,-73.97206,Entire home/apt,2,0,,,1,65,488
Brooklyn,Bedford-Stuyvesant,40.68989,-73.94469,Entire home/apt,2,5,2019-06-18,2.5,3,0,95
Queens,East Elmhurst,40.76091,-73.88686,Private room,2,11,2019-07-01,3.67,2,294,45
Brooklyn,Gowanus,40.67757,-73.98845,Entire home/apt,2,19,2019-07-01,4.96,2,209,139
Brooklyn,Kensington,40.64217,-73.9714,Private room,1,7,2019-06-20,1.86,1,0,56
Manhattan,Stuyvesant Town,40.73379,-73.97754,Private room,1,4,2019-03-26,0.97,1,1,55
Brooklyn,Williamsburg,40.71468,-73.95825,Private room,1,7,2019-06-08,2.23,1,0,68
Manhattan,Financial District,40.706,-74.01068,Entire home/apt,2,10,2019-06-12,2.78,327,354,221
Brooklyn,Bushwick,40.69826,-73.93474,Private room,1,26,2019-07-07,7.03,1,70,58
Brooklyn,Flatlands,40.6246,-73.92709,Private room,1,1,2019-06-04,0.83,2,37,40
Queens,Flushing,40.74551,-73.82662,Entire home/apt,3,10,2019-07-01,2.68,1,51,189
Brooklyn,Flatlands,40.62646,-73.92754,Private room,1,16,2019-06-22,5.05,2,151,40
Manhattan,Upper East Side,40.77085,-73.94933,Entire home/apt,2,1,2019-04-21,0.38,1,0,250
Queens,Flushing,40.76177,-73.79415,Entire home/apt,3,12,2019-07-05,3.13,2,178,135
Queens,East Elmhurst,40.76292,-73.87906,Private room,3,2,2019-06-22,2.0,2,37,55
Manhattan,Hell's Kitchen,40.76414,-73.98652,Entire home/apt,3,0,,,1,0,169
Manhattan,East Village,40.72423,-73.98816,Private room,3,26,2019-06-25,7.88,3,220,100
Manhattan,Theater District,40.76035,-73.98587,Private room,1,13,2019-06-18,5.42,7,331,324
Queens,Jamaica,40.70949,-73.79304,Entire home/apt,1,0,,,1,0,90
